,V1,size,expr,time
3905,size,95108,labelled_opart,0.0728157
3906,size,95108,fpop,0.0485438
3907,size,141380,fpop,0.0777827
3908,size,141380,opart,60.4453696
3909,size,141380,labelled_opart,0.11667405
3910,size,141380,opart,60.7509528
3911,size,141380,labelled_opart,0.09240045
3912,size,141380,opart,50.0021032
3913,size,141380,fpop,0.0616003
3914,size,141380,labelled_opart,0.09925575
3915,size,141380,fpop,0.0661705
3916,size,44841,labelled_opart,0.02782725
3917,size,44841,labelled_opart,0.02797365
3918,size,44841,opart,4.6888669
3919,size,44841,fpop,0.0185515
3920,size,44841,fpop,0.0186491
3921,size,44841,opart,4.8714322
3922,size,44841,fpop,0.0235785
3923,size,44841,opart,5.519995
3924,size,44841,labelled_opart,0.03536775
3925,size,50464,labelled_opart,0.0382443
3926,size,50464,labelled_opart,0.0325848
3927,size,50464,fpop,0.0254962
3928,size,50464,opart,6.4762965
3929,size,50464,fpop,0.0217232
3930,size,50464,fpop,0.0224612
3931,size,50464,labelled_opart,0.0336918
3932,size,50464,opart,6.0898139
3933,size,50464,opart,6.1174395
3934,size,141380,labelled_opart,0.09533535
3935,size,141380,opart,79.4267515
3936,size,141380,opart,78.4414603
3937,size,141380,fpop,0.0635569
3938,size,141380,fpop,0.0626745
3939,size,141380,labelled_opart,0.09401175
3940,size,141380,labelled_opart,0.12269115
3941,size,141380,opart,73.660669
3942,size,141380,fpop,0.0817941
3943,size,86408,opart,22.8980568
3944,size,86408,labelled_opart,0.0713517
3945,size,86408,labelled_opart,0.0703593
3946,size,86408,fpop,0.0475678
3947,size,86408,fpop,0.0469062
3948,size,86408,labelled_opart,0.07661385
3949,size,86408,opart,22.9544732
3950,size,86408,opart,23.1856955
3951,size,86408,fpop,0.0510759
3952,size,51575,labelled_opart,0.0387909
3953,size,51575,opart,8.2515015
3954,size,51575,labelled_opart,0.04008885
3955,size,51575,fpop,0.0258606
3956,size,51575,fpop,0.0267259
3957,size,51575,labelled_opart,0.0384756
3958,size,51575,fpop,0.0256504
3959,size,51575,opart,8.2323422
3960,size,51575,opart,8.3150505
3961,size,51999,opart,11.6944219
3962,size,51999,opart,11.7564277
3963,size,51999,labelled_opart,0.04076565
3964,size,51999,fpop,0.0271771
3965,size,51999,labelled_opart,0.04228935
3966,size,51999,opart,11.6808144
3967,size,51999,labelled_opart,0.03953145
3968,size,51999,fpop,0.0281929
3969,size,51999,fpop,0.0263543
3970,size,41831,fpop,0.0223007
3971,size,41831,opart,5.3038702
3972,size,41831,labelled_opart,0.03345105
3973,size,41831,opart,7.1872771
3974,size,41831,labelled_opart,0.0382953
3975,size,41831,fpop,0.0255302
3976,size,41831,labelled_opart,0.0363936
3977,size,41831,opart,6.217392
3978,size,41831,fpop,0.0242624
3979,size,116414,labelled_opart,0.0911688
3980,size,116414,opart,42.2329241
3981,size,116414,fpop,0.0607792
3982,size,116414,labelled_opart,0.0927864
3983,size,116414,opart,41.8648322
3984,size,116414,opart,41.9490697
3985,size,116414,fpop,0.0618576
3986,size,116414,labelled_opart,0.105369
3987,size,116414,fpop,0.070246
3988,size,112157,opart,38.9936271
3989,size,112157,fpop,0.05971
3990,size,112157,opart,38.5830504
3991,size,112157,fpop,0.0603913
3992,size,112157,labelled_opart,0.089565
3993,size,112157,opart,36.1609131
3994,size,112157,labelled_opart,0.09058695
3995,size,112157,labelled_opart,0.1134468
3996,size,112157,fpop,0.0756312
3997,size,95108,opart,37.2274205
3998,size,95108,fpop,0.0582474
3999,size,95108,labelled_opart,0.0873711
4000,size,95108,fpop,0.0517254
4001,size,95108,opart,37.2441491
4002,size,95108,opart,37.3031356
4003,size,95108,fpop,0.0523474
4004,size,95108,labelled_opart,0.0775881
4005,size,95108,labelled_opart,0.0785211
4006,size,79113,opart,19.1511276
4007,size,79113,fpop,0.0437111
4008,size,79113,fpop,0.0489961
4009,size,79113,labelled_opart,0.06556665
4010,size,79113,fpop,0.0482305
4011,size,79113,labelled_opart,0.07349415
4012,size,79113,labelled_opart,0.07234575
4013,size,79113,opart,19.0414292
4014,size,79113,opart,19.16621
4015,size,51575,opart,8.1902644
4016,size,51575,fpop,0.0281447
4017,size,51575,fpop,0.0286734
4018,size,51575,opart,8.014339
4019,size,51575,fpop,0.0288701
4020,size,51575,labelled_opart,0.04221705
4021,size,51575,opart,7.931173
4022,size,51575,labelled_opart,0.0430101
4023,size,51575,labelled_opart,0.04330515
4024,size,44841,fpop,0.023293
4025,size,44841,fpop,0.0296845
4026,size,44841,labelled_opart,0.0349395
4027,size,44841,opart,8.0850219
4028,size,44841,labelled_opart,0.04452675
4029,size,44841,fpop,0.0277212
4030,size,44841,opart,8.0661911
4031,size,44841,opart,8.0580887
4032,size,44841,labelled_opart,0.0415818
4033,size,23099,opart,1.5888462
4034,size,23099,labelled_opart,0.01849665
4035,size,23099,labelled_opart,0.017526
4036,size,23099,labelled_opart,0.0185523
4037,size,23099,fpop,0.0123311
4038,size,23099,fpop,0.011684
4039,size,23099,fpop,0.0123682
4040,size,23099,opart,1.5636635
4041,size,23099,opart,1.5604437
4042,size,116414,fpop,0.0678334
4043,size,116414,opart,41.7357161
4044,size,116414,opart,41.1417146
4045,size,116414,labelled_opart,0.1017501
4046,size,116414,labelled_opart,0.0978501
4047,size,116414,opart,41.7676057
4048,size,116414,fpop,0.0652334
4049,size,116414,fpop,0.0653775
4050,size,116414,labelled_opart,0.09806625
4051,size,112157,labelled_opart,0.0972981
4052,size,112157,fpop,0.0648654
4053,size,112157,opart,37.98742
4054,size,112157,fpop,0.0650522
4055,size,112157,labelled_opart,0.0975783
4056,size,112157,opart,38.4242789
4057,size,112157,fpop,0.0763906
4058,size,112157,labelled_opart,0.1145859
4059,size,112157,opart,37.6036969
4060,size,109167,fpop,0.0598616
4061,size,109167,labelled_opart,0.0897924
4062,size,109167,labelled_opart,0.10894485
4063,size,109167,opart,36.2566952
4064,size,109167,fpop,0.0726299
4065,size,109167,fpop,0.0623953
4066,size,109167,opart,35.9796568
4067,size,109167,opart,35.6829658
4068,size,109167,labelled_opart,0.09359295
4069,size,84214,labelled_opart,0.0732075
4070,size,84214,opart,21.7480695
4071,size,84214,fpop,0.048805
4072,size,84214,opart,21.3727934
4073,size,84214,fpop,0.0462957
4074,size,84214,opart,21.0949477
4075,size,84214,labelled_opart,0.06944355
4076,size,84214,labelled_opart,0.0691356
4077,size,84214,fpop,0.0460904
4078,size,44841,fpop,0.0281181
4079,size,44841,labelled_opart,0.04217715
4080,size,44841,fpop,0.0226897
4081,size,44841,fpop,0.0225088
4082,size,44841,labelled_opart,0.03403455
4083,size,44841,labelled_opart,0.0337632
4084,size,44841,opart,6.1107923
4085,size,44841,opart,5.9754124
4086,size,44841,opart,6.0276933
4087,size,112157,labelled_opart,0.08764395
4088,size,112157,fpop,0.0584293
4089,size,112157,fpop,0.059555
4090,size,112157,labelled_opart,0.0893325
4091,size,112157,opart,37.8748336
4092,size,112157,opart,38.0090194
4093,size,112157,fpop,0.0626958
4094,size,112157,labelled_opart,0.0940437
4095,size,112157,opart,34.7711161
4096,size,109167,labelled_opart,0.07612275
4097,size,109167,labelled_opart,0.0708066
4098,size,109167,fpop,0.0507485
4099,size,109167,opart,27.7073624
4100,size,109167,fpop,0.0472044
4101,size,109167,opart,27.6067568
4102,size,109167,fpop,0.0458186
4103,size,109167,labelled_opart,0.0687279
4104,size,109167,opart,27.9803582
4105,size,86408,opart,21.1533696
4106,size,86408,opart,22.2675849
4107,size,86408,labelled_opart,0.07616865
4108,size,86408,fpop,0.0507791
4109,size,86408,labelled_opart,0.0690603
4110,size,86408,labelled_opart,0.06715425
4111,size,86408,opart,22.1506055
4112,size,86408,fpop,0.0460402
4113,size,86408,fpop,0.0447695
4114,size,23099,fpop,0.0115679
4115,size,23099,labelled_opart,0.01735185
4116,size,23099,fpop,0.0124423
4117,size,23099,opart,1.5465685
4118,size,23099,opart,1.6283793
4119,size,23099,opart,1.5893854
4120,size,23099,labelled_opart,0.01866345
4121,size,23099,fpop,0.0113573
4122,size,23099,labelled_opart,0.01703595
4123,size,109167,fpop,0.0575358
4124,size,109167,opart,35.6297175
4125,size,109167,opart,36.4972624
4126,size,109167,labelled_opart,0.0863037
4127,size,109167,labelled_opart,0.0881994
4128,size,109167,opart,35.9863919
4129,size,109167,labelled_opart,0.08939955
4130,size,109167,fpop,0.0587996
4131,size,109167,fpop,0.0595997
4132,size,22215,opart,1.5562356
4133,size,22215,opart,1.5551242
4134,size,22215,labelled_opart,0.01755945
4135,size,22215,labelled_opart,0.019491
4136,size,22215,opart,1.5859597
4137,size,22215,fpop,0.0117063
4138,size,22215,fpop,0.012994
4139,size,22215,fpop,0.0109512
4140,size,22215,labelled_opart,0.0164268
4141,size,22215,fpop,0.0098575
4142,size,22215,labelled_opart,0.01478625
4143,size,22215,labelled_opart,0.015258
4144,size,22215,fpop,0.010172
4145,size,22215,labelled_opart,0.0171045
4146,size,22215,opart,2.0405664
4147,size,22215,fpop,0.011403
4148,size,22215,opart,2.0808877
4149,size,22215,opart,2.0478485
4150,size,18380,labelled_opart,0.01249875
4151,size,18380,fpop,0.0083325
4152,size,18380,fpop,0.0086151
4153,size,18380,opart,1.2731864
4154,size,18380,labelled_opart,0.01292265
4155,size,18380,opart,1.2793555
4156,size,18380,fpop,0.0098498
4157,size,18380,labelled_opart,0.0147747
4158,size,18380,opart,1.2834991
4159,size,13306,opart,0.7289276
4160,size,13306,fpop,0.0065138
4161,size,13306,opart,0.7480075
4162,size,13306,fpop,0.0059483
4163,size,13306,opart,0.7272987
4164,size,13306,fpop,0.0057319
4165,size,13306,labelled_opart,0.0097707
4166,size,13306,labelled_opart,0.00892245
4167,size,13306,labelled_opart,0.00859785
4168,size,22215,labelled_opart,0.01471365
4169,size,22215,opart,1.4988696
4170,size,22215,fpop,0.0098091
4171,size,22215,labelled_opart,0.0187674
4172,size,22215,fpop,0.0125116
4173,size,22215,labelled_opart,0.01547955
4174,size,22215,opart,1.5724134
4175,size,22215,fpop,0.0103197
4176,size,22215,opart,1.4672146
4177,size,18380,labelled_opart,0.0128067
4178,size,18380,labelled_opart,0.01116345
4179,size,18380,fpop,0.0085378
4180,size,18380,fpop,0.0074423
4181,size,18380,opart,1.0012699
4182,size,18380,fpop,0.0079317
4183,size,18380,opart,0.9791301
4184,size,18380,labelled_opart,0.01189755
4185,size,18380,opart,0.9903198
4186,size,22215,opart,1.902362
4187,size,22215,labelled_opart,0.01740525
4188,size,22215,opart,1.8704045
4189,size,22215,opart,1.9202203
4190,size,22215,fpop,0.0116035
4191,size,22215,fpop,0.0108115
4192,size,22215,labelled_opart,0.01621725
4193,size,22215,labelled_opart,0.019461
4194,size,22215,fpop,0.012974
4195,size,8181,opart,0.2824085
4196,size,8181,fpop,0.0038328
4197,size,8181,labelled_opart,0.0057492
4198,size,8181,labelled_opart,0.00532095
4199,size,8181,opart,0.2441037
4200,size,8181,fpop,0.0035473
4201,size,8181,fpop,0.003422
4202,size,8181,opart,0.2389264
4203,size,8181,labelled_opart,0.005133
4204,size,13934,labelled_opart,0.0099264
4205,size,13934,opart,0.617608
4206,size,13934,fpop,0.0066176
4207,size,13934,opart,0.6388994
4208,size,13934,fpop,0.0061001
4209,size,13934,labelled_opart,0.00915015
4210,size,13934,opart,0.6211602
4211,size,13934,fpop,0.0061029
4212,size,13934,labelled_opart,0.00915435
4213,size,19871,opart,1.5540316
4214,size,19871,opart,1.4005848
4215,size,19871,fpop,0.00919
4216,size,19871,labelled_opart,0.013785
4217,size,19871,labelled_opart,0.01480845
4218,size,19871,fpop,0.0098723
4219,size,19871,labelled_opart,0.014076
4220,size,19871,opart,1.4127056
4221,size,19871,fpop,0.009384
4222,size,7024,labelled_opart,0.0052512
4223,size,7024,labelled_opart,0.0045939
4224,size,7024,labelled_opart,0.0055887
4225,size,7024,fpop,0.0035008
4226,size,7024,opart,0.1731171
4227,size,7024,fpop,0.0030626
4228,size,7024,opart,0.1653329
4229,size,7024,opart,0.1682593
4230,size,7024,fpop,0.0037258
4231,size,22215,fpop,0.0122842
4232,size,22215,labelled_opart,0.0184263
4233,size,22215,labelled_opart,0.017754
4234,size,22215,labelled_opart,0.0184479
4235,size,22215,opart,1.5379326
4236,size,22215,opart,1.561287
4237,size,22215,fpop,0.011836
4238,size,22215,fpop,0.0122986
4239,size,22215,opart,1.5506739
4240,size,18380,fpop,0.0091153
4241,size,18380,labelled_opart,0.01367295
4242,size,18380,opart,1.1615359
4243,size,18380,opart,1.1482894
4244,size,18380,labelled_opart,0.0130938
4245,size,18380,opart,1.1449272
4246,size,18380,fpop,0.0087292
4247,size,18380,labelled_opart,0.0138393
4248,size,18380,fpop,0.0092262
4249,size,146401,labelled_opart,0.1311111
4250,size,146401,fpop,0.0874074
4251,size,146401,fpop,0.0744631
4252,size,146401,opart,69.4181702
4253,size,146401,opart,65.0603184
4254,size,146401,fpop,0.0638863
4255,size,146401,labelled_opart,0.11169465
4256,size,146401,opart,54.9924357
4257,size,146401,labelled_opart,0.09582945
4258,size,46565,labelled_opart,0.028155
4259,size,46565,opart,7.2080883
4260,size,46565,fpop,0.01877
4261,size,46565,opart,7.1813933
4262,size,46565,opart,7.2106163
4263,size,46565,labelled_opart,0.0284853
4264,size,46565,fpop,0.0189902
4265,size,46565,labelled_opart,0.02783595
4266,size,46565,fpop,0.0185573
4267,size,24484,labelled_opart,0.0154089
4268,size,24484,fpop,0.0102726
4269,size,24484,labelled_opart,0.0137202
4270,size,24484,opart,1.6387502
4271,size,24484,labelled_opart,0.01515435
4272,size,24484,fpop,0.0091468
4273,size,24484,opart,1.6398229
4274,size,24484,fpop,0.0101029
4275,size,24484,opart,1.6409654
4276,size,146401,fpop,0.0587
4277,size,146401,opart,66.2281719
4278,size,146401,fpop,0.0622905
4279,size,146401,labelled_opart,0.08805
4280,size,146401,fpop,0.0644238
4281,size,146401,labelled_opart,0.09343575
4282,size,146401,opart,84.76698
4283,size,146401,labelled_opart,0.0966357
4284,size,146401,opart,65.6682456
4285,size,112824,fpop,0.0457164
4286,size,112824,labelled_opart,0.0685746
4287,size,112824,fpop,0.0625164
4288,size,112824,labelled_opart,0.0937746
4289,size,112824,opart,36.9869229
4290,size,112824,fpop,0.064476
4291,size,112824,opart,33.1820151
4292,size,112824,labelled_opart,0.096714
4293,size,112824,opart,38.2742812
4294,size,100801,fpop,0.0464911
4295,size,100801,fpop,0.0450606
4296,size,100801,opart,29.787021
4297,size,100801,labelled_opart,0.06973665
4298,size,100801,fpop,0.0512439
4299,size,100801,opart,29.2993442
4300,size,100801,labelled_opart,0.0675909
4301,size,100801,labelled_opart,0.07686585
4302,size,100801,opart,25.0680501
4303,size,146401,opart,55.7089903
4304,size,146401,fpop,0.0582261
4305,size,146401,labelled_opart,0.08733915
4306,size,146401,opart,54.0756638
4307,size,146401,labelled_opart,0.0887247
4308,size,146401,fpop,0.0591498
4309,size,146401,labelled_opart,0.0913215
4310,size,146401,opart,55.0242252
4311,size,146401,fpop,0.060881
4312,size,127766,fpop,0.0654871
4313,size,127766,fpop,0.0577308
4314,size,127766,fpop,0.0539071
4315,size,127766,opart,40.5238957
4316,size,127766,opart,40.3740991
4317,size,127766,opart,40.3404355
4318,size,127766,labelled_opart,0.09823065
4319,size,127766,labelled_opart,0.0865962
4320,size,127766,labelled_opart,0.08086065
4321,size,153662,fpop,0.0626616
4322,size,153662,labelled_opart,0.0939924
4323,size,153662,labelled_opart,0.09165015
4324,size,153662,opart,58.2806436
4325,size,153662,labelled_opart,0.1004736
4326,size,153662,fpop,0.0611001
4327,size,153662,opart,60.8680869
4328,size,153662,opart,60.1825558
4329,size,153662,fpop,0.0669824
4330,size,112824,fpop,0.0456984
4331,size,112824,opart,42.4958918
4332,size,112824,labelled_opart,0.0685476
4333,size,112824,opart,65.9652185
4334,size,112824,fpop,0.089866
4335,size,112824,labelled_opart,0.134799
4336,size,112824,opart,65.8456568
4337,size,112824,fpop,0.1046632
4338,size,112824,labelled_opart,0.1569948
4339,size,146401,labelled_opart,0.19127205
4340,size,146401,fpop,0.1275147
4341,size,146401,labelled_opart,0.16892985
4342,size,146401,labelled_opart,0.2137233
4343,size,146401,opart,114.2829619
4344,size,146401,fpop,0.1126199
4345,size,146401,opart,115.6724896
4346,size,146401,fpop,0.1424822
4347,size,146401,opart,129.6221093
4348,size,146401,labelled_opart,0.191583
4349,size,146401,opart,113.062528
4350,size,146401,opart,133.6503734
4351,size,146401,opart,128.7439032
4352,size,146401,fpop,0.127722
4353,size,146401,fpop,0.1051089
4354,size,146401,fpop,0.1113625
4355,size,146401,labelled_opart,0.15766335
4356,size,146401,labelled_opart,0.16704375
4357,size,57103,labelled_opart,0.07369605
4358,size,57103,labelled_opart,0.0736677
4359,size,57103,fpop,0.0491307
4360,size,57103,fpop,0.0491118
4361,size,57103,opart,17.56618
4362,size,57103,opart,18.0667621
4363,size,57103,labelled_opart,0.07179
4364,size,57103,fpop,0.04786
4365,size,57103,opart,18.0698458
4366,size,120288,labelled_opart,0.20503365
4367,size,120288,labelled_opart,0.1611651
4368,size,120288,fpop,0.1366891
4369,size,120288,opart,89.1156482
4370,size,120288,fpop,0.1074434
4371,size,120288,opart,89.633798
4372,size,120288,labelled_opart,0.1608783
4373,size,120288,fpop,0.1072522
4374,size,120288,opart,90.5884048
4375,size,112823,fpop,0.1050641
4376,size,112823,labelled_opart,0.15759615
4377,size,112823,labelled_opart,0.1494957
4378,size,112823,opart,67.9759685
4379,size,112823,fpop,0.0996638
4380,size,112823,opart,66.285711
4381,size,112823,labelled_opart,0.15672015
4382,size,112823,fpop,0.1044801
4383,size,112823,opart,67.3928507
4384,size,89524,opart,43.6739005
4385,size,89524,opart,43.733145
4386,size,89524,fpop,0.0839188
4387,size,89524,labelled_opart,0.1258782
4388,size,89524,opart,43.3695646
4389,size,89524,fpop,0.0804239
4390,size,89524,labelled_opart,0.12063585
4391,size,89524,fpop,0.0802193
4392,size,89524,labelled_opart,0.12032895
4393,size,87321,opart,40.9765447
4394,size,87321,opart,38.4496409
4395,size,87321,labelled_opart,0.11555535
4396,size,87321,fpop,0.0770369
4397,size,87321,fpop,0.0828827
4398,size,87321,labelled_opart,0.12432405
4399,size,87321,labelled_opart,0.11363145
4400,size,87321,fpop,0.0757543
4401,size,87321,opart,39.9615249
4402,size,127766,labelled_opart,0.16621995
4403,size,127766,labelled_opart,0.19395465
4404,size,127766,fpop,0.1108133
4405,size,127766,fpop,0.1293031
4406,size,127766,opart,87.523121
4407,size,127766,opart,87.3443619
4408,size,127766,labelled_opart,0.1716525
4409,size,127766,fpop,0.114435
4410,size,127766,opart,87.776933
4411,size,89524,opart,42.6732672
4412,size,89524,fpop,0.0776896
4413,size,89524,fpop,0.0777771
4414,size,89524,labelled_opart,0.1165344
4415,size,89524,labelled_opart,0.11666565
4416,size,89524,opart,42.9739469
4417,size,89524,opart,42.8927083
4418,size,89524,fpop,0.0778557
4419,size,89524,labelled_opart,0.11678355
4420,size,43628,labelled_opart,0.05582055
4421,size,43628,opart,9.6505631
4422,size,43628,fpop,0.0372137
4423,size,43628,labelled_opart,0.0560673
4424,size,43628,fpop,0.0373782
4425,size,43628,opart,9.8862002
4426,size,43628,opart,10.1331054
4427,size,43628,fpop,0.0379043
4428,size,43628,labelled_opart,0.05685645
4429,size,127766,labelled_opart,0.1681728
4430,size,127766,opart,86.7117169
4431,size,127766,labelled_opart,0.201963
4432,size,127766,opart,87.3979802
4433,size,127766,opart,83.0623418
4434,size,127766,labelled_opart,0.25068975
4435,size,127766,fpop,0.1121152
4436,size,127766,fpop,0.134642
4437,size,127766,fpop,0.1671265
4438,size,120288,fpop,0.1270873
4439,size,120288,labelled_opart,0.19063095
4440,size,120288,labelled_opart,0.2048745
4441,size,120288,opart,88.5347471
4442,size,120288,opart,92.4283438
4443,size,120288,opart,87.3687974
4444,size,120288,fpop,0.136583
4445,size,120288,labelled_opart,0.16038435
4446,size,120288,fpop,0.1069229
4447,size,153662,opart,130.6701263
4448,size,153662,labelled_opart,0.2078169
4449,size,153662,fpop,0.1385446
4450,size,153662,labelled_opart,0.1962615
4451,size,153662,fpop,0.130841
4452,size,153662,opart,134.8298651
4453,size,153662,opart,133.560808
4454,size,153662,fpop,0.1057152
4455,size,153662,labelled_opart,0.1585728
4456,size,112824,labelled_opart,0.12179025
4457,size,112824,opart,68.5007112
4458,size,112824,opart,73.3028705
4459,size,112824,labelled_opart,0.18816315
4460,size,112824,fpop,0.0811935
4461,size,112824,labelled_opart,0.20955645
4462,size,112824,fpop,0.1254421
4463,size,112824,fpop,0.1397043
4464,size,112824,opart,66.8554018
4465,size,98272,fpop,0.0941642
4466,size,98272,labelled_opart,0.1412463
4467,size,98272,opart,57.9796467
4468,size,98272,opart,59.0996556
4469,size,98272,labelled_opart,0.14075145
4470,size,98272,labelled_opart,0.1366131
4471,size,98272,opart,57.3543295
4472,size,98272,fpop,0.0938343
4473,size,98272,fpop,0.0910754
4474,size,30299,opart,5.6085463
4475,size,30299,opart,5.57812
4476,size,30299,fpop,0.0246914
4477,size,30299,fpop,0.0250897
4478,size,30299,fpop,0.0246156
4479,size,30299,opart,5.3894433
4480,size,30299,labelled_opart,0.0370371
4481,size,30299,labelled_opart,0.03763455
4482,size,30299,labelled_opart,0.0369234
4483,size,112824,labelled_opart,0.15075195
4484,size,112824,fpop,0.1005013
4485,size,112824,opart,68.7275652
4486,size,112824,labelled_opart,0.0877974
4487,size,112824,labelled_opart,0.0951621
4488,size,112824,opart,66.6752793
4489,size,112824,fpop,0.0585316
4490,size,112824,opart,65.8213261
4491,size,112824,fpop,0.0634414
4492,size,112824,opart,65.7480096
4493,size,112824,labelled_opart,0.1307658
4494,size,112824,fpop,0.0871772
4495,size,112824,opart,67.1794085
4496,size,112824,fpop,0.1017465
4497,size,112824,labelled_opart,0.15261975
4498,size,112824,labelled_opart,0.15213645
4499,size,112824,fpop,0.1014243
4500,size,112824,opart,67.5235249
4501,size,98272,labelled_opart,0.13071195
4502,size,98272,fpop,0.0871413
4503,size,98272,opart,51.4476876
4504,size,98272,labelled_opart,0.1389585
4505,size,98272,opart,50.934389
4506,size,98272,labelled_opart,0.13324725
4507,size,98272,fpop,0.092639
4508,size,98272,opart,49.6644153
4509,size,98272,fpop,0.0888315
4510,size,53554,opart,15.5948127
4511,size,53554,opart,15.755015
4512,size,53554,fpop,0.0455338
4513,size,53554,opart,15.9634813
4514,size,53554,labelled_opart,0.0683007
4515,size,53554,fpop,0.025859
4516,size,53554,labelled_opart,0.0387885
4517,size,53554,labelled_opart,0.07510155
4518,size,53554,fpop,0.0500677
4519,size,98272,opart,50.5898721
4520,size,98272,labelled_opart,0.12891315
4521,size,98272,fpop,0.0859421
4522,size,98272,labelled_opart,0.10867695
4523,size,98272,fpop,0.0724513
4524,size,98272,opart,50.654669
4525,size,98272,fpop,0.0878431
4526,size,98272,opart,50.7638694
4527,size,98272,labelled_opart,0.13176465
4528,size,146401,opart,122.9387065
4529,size,146401,fpop,0.1314314
4530,size,146401,labelled_opart,0.1971471
4531,size,146401,opart,240.4463801
4532,size,146401,fpop,0.5935693
4533,size,146401,labelled_opart,0.89035395
4534,size,146401,labelled_opart,0.09139005
4535,size,146401,fpop,0.0609267
4536,size,146401,opart,59.3625574
4537,size,89525,labelled_opart,0.0546819
4538,size,89525,opart,28.0167243
4539,size,89525,labelled_opart,0.05461545
4540,size,89525,fpop,0.0364546
4541,size,89525,fpop,0.0364103
4542,size,89525,fpop,0.0419298
4543,size,89525,opart,26.9221541
4544,size,89525,labelled_opart,0.0628947
4545,size,89525,opart,36.9349084
4546,size,87321,fpop,0.0395402
4547,size,87321,fpop,0.0404239
4548,size,87321,labelled_opart,0.0593103
4549,size,87321,labelled_opart,0.06063585
4550,size,87321,fpop,0.0421246
4551,size,87321,opart,26.2771404
4552,size,87321,opart,20.9690536
4553,size,87321,labelled_opart,0.0631869
4554,size,87321,opart,20.9676974
4555,size,115672,labelled_opart,0.07375425
4556,size,115672,labelled_opart,0.075366
4557,size,115672,opart,38.7082328
4558,size,115672,fpop,0.0491695
4559,size,115672,fpop,0.050244
4560,size,115672,fpop,0.0476347
4561,size,115672,opart,38.6636392
4562,size,115672,labelled_opart,0.07145205
4563,size,115672,opart,38.6908013
4564,size,98272,labelled_opart,0.06050235
4565,size,98272,opart,25.3479127
4566,size,98272,fpop,0.0403349
4567,size,98272,opart,25.3245226
4568,size,98272,opart,25.3453065
4569,size,98272,fpop,0.0405373
4570,size,98272,fpop,0.0405248
4571,size,98272,labelled_opart,0.06080595
4572,size,98272,labelled_opart,0.0607872
4573,size,87194,labelled_opart,0.0627168
4574,size,87194,fpop,0.0418112
4575,size,87194,fpop,0.0388704
4576,size,87194,opart,26.6829679
4577,size,87194,opart,26.897884
4578,size,87194,fpop,0.0869676
4579,size,87194,labelled_opart,0.0583056
4580,size,87194,labelled_opart,0.1304514
4581,size,87194,opart,33.6989124
4582,size,146401,opart,65.3783918
4583,size,146401,fpop,0.069122
4584,size,146401,labelled_opart,0.103683
4585,size,146401,opart,62.1643861
4586,size,146401,fpop,0.1314654
4587,size,146401,labelled_opart,0.1971981
4588,size,146401,labelled_opart,0.14532885
4589,size,146401,fpop,0.0968859
4590,size,146401,opart,62.9208906
4591,size,115672,fpop,0.0459948
4592,size,115672,fpop,0.0462946
4593,size,115672,fpop,0.0458017
4594,size,115672,opart,36.2465157
4595,size,115672,opart,34.8717631
4596,size,115672,labelled_opart,0.0689922
4597,size,115672,opart,35.5796733
4598,size,115672,labelled_opart,0.0694419
4599,size,115672,labelled_opart,0.06870255
4600,size,53554,opart,7.9477609
4601,size,53554,labelled_opart,0.0313389
4602,size,53554,fpop,0.0208926
4603,size,53554,fpop,0.0201539
4604,size,53554,fpop,0.0207591
4605,size,53554,labelled_opart,0.03023085
4606,size,53554,opart,7.2613504
4607,size,53554,opart,7.2693385
4608,size,53554,labelled_opart,0.03113865
4609,size,146400,labelled_opart,0.1838994
4610,size,146400,labelled_opart,0.11667555
4611,size,146400,fpop,0.1225996
4612,size,146400,opart,57.3195002
4613,size,146400,fpop,0.0777837
4614,size,146400,fpop,0.0580073
4615,size,146400,opart,56.7068458
4616,size,146400,opart,60.3259267
4617,size,146400,labelled_opart,0.08701095
4618,size,46565,fpop,0.0184277
4619,size,46565,fpop,0.0174798
4620,size,46565,labelled_opart,0.02764155
4621,size,46565,opart,6.5399003
4622,size,46565,opart,6.53562
4623,size,46565,fpop,0.018695
4624,size,46565,labelled_opart,0.0262197
4625,size,46565,labelled_opart,0.0280425
4626,size,46565,opart,6.5593717
4627,size,120288,labelled_opart,0.0722049
4628,size,120288,fpop,0.0481366
4629,size,120288,labelled_opart,0.0724554
4630,size,120288,fpop,0.0483036
4631,size,120288,opart,41.1608136
4632,size,120288,opart,42.842759
4633,size,120288,labelled_opart,0.08235135
4634,size,120288,fpop,0.0549009
4635,size,120288,opart,40.9065036
4636,size,98272,fpop,0.0397898
4637,size,98272,fpop,0.0393319
4638,size,98272,labelled_opart,0.0596847
4639,size,98272,opart,29.0861817
4640,size,98272,fpop,0.063692
4641,size,98272,opart,26.1646525
4642,size,98272,labelled_opart,0.05899785
4643,size,98272,opart,25.9460118
4644,size,98272,labelled_opart,0.095538
4645,size,146401,fpop,0.0582583
4646,size,146401,opart,66.4101692
4647,size,146401,opart,68.9562494
4648,size,146401,labelled_opart,0.08738745
4649,size,146401,labelled_opart,0.1396386
4650,size,146401,fpop,0.0930924
4651,size,146401,labelled_opart,0.1634376
4652,size,146401,opart,64.855592
4653,size,146401,fpop,0.1089584
4654,size,89525,fpop,0.0475928
4655,size,89525,labelled_opart,0.0713892
4656,size,89525,labelled_opart,0.0553446
4657,size,89525,opart,24.2135752
